,board_sizes,binary_space,fitness_function,penalty_function,num_particles,c1,c2,inertia,max_velocity,min_velocity,fitness_evals,fitness_values,num_knights,num_covered_squares,solutions,algorithm
119000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,800,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,900,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
119010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,1000,5,5,16,[0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1],PSO
120000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
120001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
120002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
120003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
120004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
120005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
120006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
120007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
120008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
120009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
120010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
121000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
121010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
122000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
122001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
122002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
122003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
122004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
122005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
122006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
122007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
122008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
122009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
122010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
123000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
123001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
123002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
123003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
123004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
123005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
123006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
123007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
123008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
123009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
123010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
124000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
124010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
125000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
125001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
125002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
125003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
125004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
125005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
125006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
125007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
125008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
125009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
125010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
126000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
126001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
126002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
126003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
126004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
126005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
126006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
126007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
126008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
126009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
126010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
127010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
128000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
128010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],PSO
129000,4,False,fitness_simple,,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
129001,4,False,fitness_simple,,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
129002,4,False,fitness_simple,,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
129003,4,False,fitness_simple,,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
129004,4,False,fitness_simple,,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
129005,4,False,fitness_simple,,100,1,1,0.99,4,-4,500,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
129006,4,False,fitness_simple,,100,1,1,0.99,4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
129007,4,False,fitness_simple,,100,1,1,0.99,4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
129008,4,False,fitness_simple,,100,1,1,0.99,4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
129009,4,False,fitness_simple,,100,1,1,0.99,4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
129010,4,False,fitness_simple,,100,1,1,0.99,4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
130000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
130010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],PSO
131000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
131001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
131002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
131003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
131004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
131005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
131006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
131007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
131008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
131009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
131010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
132000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
132010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
133010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
134000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
134010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
